Datetime,Open,High,Low,Close,Volume
2025-10-30,7275.0,7800.0,7200.0,7450.0,21610200
2025-10-31,7450.0,7850.0,7225.0,7750.0,16510800
2025-11-03,7950.0,8500.0,7925.0,8150.0,28463700
2025-11-04,8200.0,8325.0,8025.0,8100.0,14559300
2025-11-05,8100.0,8375.0,8000.0,8125.0,14727200
2025-11-06,8450.0,9075.0,8300.0,8600.0,39910100
2025-11-07,8600.0,8900.0,8475.0,8900.0,17109900
2025-11-10,8925.0,9300.0,8900.0,9200.0,35610100
2025-11-11,9300.0,9550.0,8875.0,9300.0,26976000
2025-11-12,9450.0,9550.0,8950.0,9200.0,21378400
2025-11-13,9300.0,9900.0,9200.0,9675.0,32348100
2025-11-14,9700.0,10300.0,9375.0,10125.0,35368500
2025-11-17,10225.0,10600.0,9950.0,10125.0,19973800
2025-11-18,9900.0,10025.0,9500.0,9525.0,23774000
2025-11-19,9650.0,9975.0,9650.0,9825.0,11421900
2025-11-20,9900.0,10200.0,9825.0,10200.0,12184900
2025-11-21,10200.0,10200.0,9825.0,9850.0,9248800
2025-11-24,10000.0,10175.0,9750.0,9950.0,18591500
2025-11-25,10050.0,10300.0,9925.0,10200.0,17076300
2025-11-26,10250.0,11650.0,10250.0,11400.0,67281600
2025-11-27,11525.0,12900.0,11300.0,12125.0,56956700
2025-11-28,12125.0,12125.0,12125.0,12125.0,0
2025-12-01,12000.0,12575.0,11500.0,11650.0,44080600
2025-12-02,11700.0,11850.0,11325.0,11400.0,14079600
2025-12-03,11650.0,12225.0,11575.0,11750.0,24309100
2025-12-04,11900.0,12400.0,11625.0,11775.0,34482100
2025-12-05,11900.0,11975.0,11600.0,11600.0,11896800
2025-12-08,11500.0,11900.0,11500.0,11625.0,15252800
2025-12-09,11650.0,11725.0,10950.0,11275.0,31738600
2025-12-10,11300.0,11450.0,10975.0,11000.0,17409500
2025-12-11,11200.0,11600.0,11050.0,11450.0,31932200
2025-12-12,11600.0,12075.0,11475.0,11625.0,34950800
2025-12-15,11650.0,11675.0,10500.0,10575.0,31739000
2025-12-16,10800.0,10975.0,10200.0,10600.0,15013500
2025-12-17,10625.0,10675.0,10200.0,10300.0,11723900
2025-12-18,10300.0,10375.0,9800.0,9850.0,16568000
2025-12-19,9900.0,10000.0,9625.0,9750.0,6323200
2025-12-22,9950.0,10150.0,9750.0,10025.0,11678400
2025-12-23,10050.0,10100.0,9775.0,9800.0,5850900
2025-12-24,9800.0,9925.0,9325.0,9475.0,14872100
2025-12-29,9600.0,9900.0,9525.0,9875.0,7390700
2025-12-30,9900.0,9925.0,9675.0,9850.0,7106500
2026-01-02,9900.0,10100.0,9550.0,9675.0,18721000
2026-01-05,9825.0,9825.0,9525.0,9800.0,19800700
2026-01-06,9800.0,10975.0,9750.0,10650.0,58160100
2026-01-07,10650.0,10850.0,10025.0,10025.0,45323600
2026-01-08,9975.0,10475.0,9850.0,10025.0,21366500
2026-01-09,10125.0,10550.0,10100.0,10200.0,21538200
2026-01-12,10250.0,10350.0,8700.0,9025.0,59261700
2026-01-13,9000.0,9250.0,8500.0,8775.0,27750700
2026-01-14,8950.0,9075.0,8750.0,8850.0,9993600
2026-01-15,8850.0,9100.0,8650.0,8675.0,11850700
2026-01-19,8675.0,8775.0,8375.0,8600.0,12083900
2026-01-20,8675.0,8875.0,8650.0,8650.0,9051900
2026-01-21,8450.0,8500.0,8300.0,8400.0,16218300
2026-01-22,8400.0,8650.0,8100.0,8100.0,16074200
2026-01-23,8100.0,8100.0,7400.0,8050.0,25763300
2026-01-26,8175.0,8225.0,7150.0,7150.0,23562500
